INPUT_TABLE,,,,,,
Variable ID,,,,,,
1,,,,,,
,,,,,,
GCAM_ID,GCAM_region_name,GCAM_AEZ,GCAM_crop,final_above,final_below,Year
8,Middle East,1,PalmFruit,1.1692,1.1283,2035
9,Africa,1,PalmFruit,0.9143,1.0142,2035
10,Latin America,1,PalmFruit,1.0046,1.0074,2035
11,Southeast Asia,1,PalmFruit,0.8812,1.0408,2035
14,India,1,PalmFruit,1.3847,1.0489,2035
5,Australia_NZ,2,PalmFruit,1.311,1.0225,2035
9,Africa,2,PalmFruit,0.9985,1.0091,2035
10,Latin America,2,PalmFruit,0.9639,0.9962,2035
14,India,2,PalmFruit,0.7307,0.9853,2035
5,Australia_NZ,3,PalmFruit,1.0085,0.993,2035
9,Africa,3,PalmFruit,1.0343,1.0062,2035
10,Latin America,3,PalmFruit,0.9916,1.0016,2035
11,Southeast Asia,3,PalmFruit,0.9745,0.9953,2035
14,India,3,PalmFruit,0.8501,0.9691,2035
5,Australia_NZ,4,PalmFruit,1.0355,1.0074,2035
7,China,4,PalmFruit,0.9891,0.9921,2035
9,Africa,4,PalmFruit,1.0064,1.003,2035
10,Latin America,4,PalmFruit,0.9712,0.9971,2035
11,Southeast Asia,4,PalmFruit,1.0134,1.0028,2035
14,India,4,PalmFruit,0.9415,0.9811,2035
5,Australia_NZ,5,PalmFruit,0.9814,0.9983,2035
7,China,5,PalmFruit,0.9603,0.9754,2035
9,Africa,5,PalmFruit,0.9996,0.998,2035
10,Latin America,5,PalmFruit,0.9728,0.992,2035
11,Southeast Asia,5,PalmFruit,1.053,1.0105,2035
14,India,5,PalmFruit,0.9192,0.9638,2035
5,Australia_NZ,6,PalmFruit,0.9814,0.9983,2035
7,China,6,PalmFruit,0.9502,0.9832,2035
9,Africa,6,PalmFruit,0.9789,0.9867,2035
10,Latin America,6,PalmFruit,0.9891,0.996,2035
11,Southeast Asia,6,PalmFruit,1.0093,1.0034,2035
14,India,6,PalmFruit,1.0618,0.9985,2035
5,Australia_NZ,7,PalmFruit,1.249,1.0204,2035
8,Middle East,7,PalmFruit,0.9703,1.0037,2035
9,Africa,7,PalmFruit,0.9761,1.0015,2035
10,Latin America,7,PalmFruit,1.0045,1.0073,2035
11,Southeast Asia,7,PalmFruit,1,0.9839,2035
14,India,7,PalmFruit,1.8935,1.0731,2035
5,Australia_NZ,8,PalmFruit,1.1844,1.039,2035
9,Africa,8,PalmFruit,1.3236,1.0148,2035
10,Latin America,8,PalmFruit,1.0087,1.0049,2035
11,Southeast Asia,8,PalmFruit,0.9032,1.0126,2035
14,India,8,PalmFruit,0.6101,0.9993,2035
5,Australia_NZ,9,PalmFruit,0.9875,0.9837,2035
9,Africa,9,PalmFruit,1.0116,1.0081,2035
10,Latin America,9,PalmFruit,1.0088,1.0056,2035
14,India,9,PalmFruit,0.6893,0.9488,2035
1,USA,10,PalmFruit,1.0343,1.0122,2035
5,Australia_NZ,10,PalmFruit,1.133,0.994,2035
7,China,10,PalmFruit,1.0791,0.9769,2035
9,Africa,10,PalmFruit,0.9761,0.9962,2035
10,Latin America,10,PalmFruit,0.9835,0.997,2035
11,Southeast Asia,10,PalmFruit,0.9758,0.9919,2035
14,India,10,PalmFruit,1.0177,0.9956,2035
1,USA,11,PalmFruit,1.0501,1.0104,2035
5,Australia_NZ,11,PalmFruit,1.0688,0.9651,2035
7,China,11,PalmFruit,0.978,0.984,2035
9,Africa,11,PalmFruit,0.9199,0.9723,2035
10,Latin America,11,PalmFruit,0.9783,0.9923,2035
11,Southeast Asia,11,PalmFruit,1.0003,0.9983,2035
14,India,11,PalmFruit,0.9826,0.9745,2035
1,USA,12,PalmFruit,1.0581,1.0161,2035
5,Australia_NZ,12,PalmFruit,0.981,0.9894,2035
7,China,12,PalmFruit,0.9327,0.9687,2035
9,Africa,12,PalmFruit,0.7557,0.9606,2035
10,Latin America,12,PalmFruit,0.9644,0.9836,2035
11,Southeast Asia,12,PalmFruit,1.0113,0.9982,2035
14,India,12,PalmFruit,1.0552,1.0061,2035
7,China,13,PalmFruit,0.9805,0.9874,2035
10,Latin America,13,PalmFruit,1.014,1.0034,2035
11,Southeast Asia,13,PalmFruit,1.0934,1.0187,2035
14,India,13,PalmFruit,1.0361,1.0052,2035
7,China,14,PalmFruit,1.0381,0.9951,2035
10,Latin America,14,PalmFruit,1.0059,0.9996,2035
11,Southeast Asia,14,PalmFruit,1.1035,1.0223,2035
14,India,14,PalmFruit,0.9302,0.9711,2035
7,China,15,PalmFruit,1.0487,0.9708,2035
10,Latin America,15,PalmFruit,0.9968,0.9955,2035
11,Southeast Asia,15,PalmFruit,1.0082,0.996,2035
14,India,15,PalmFruit,1.0222,1.0035,2035
7,China,16,PalmFruit,1.0736,0.9694,2035
10,Latin America,16,PalmFruit,0.9986,0.9957,2035
11,Southeast Asia,16,PalmFruit,0.9322,0.9743,2035
14,India,16,PalmFruit,0.9302,0.9711,2035
10,Latin America,17,PalmFruit,1.0156,1.0038,2035
10,Latin America,18,PalmFruit,1.0149,1.0035,2035
5,Australia_NZ,1,Pasture,0.9446,0.9833,2035
8,Middle East,1,Pasture,1.0263,1.0633,2035
9,Africa,1,Pasture,0.9401,1.0167,2035
10,Latin America,1,Pasture,1.023,1.0044,2035
11,Southeast Asia,1,Pasture,1.1226,1.0618,2035
14,India,1,Pasture,1.245,1.064,2035
5,Australia_NZ,2,Pasture,0.953,0.9937,2035
8,Middle East,2,Pasture,0.8447,0.8926,2035
9,Africa,2,Pasture,0.9136,1.0009,2035
10,Latin America,2,Pasture,1.0217,0.9955,2035
14,India,2,Pasture,1.1094,1.0301,2035
5,Australia_NZ,3,Pasture,0.9978,0.9916,2035
8,Middle East,3,Pasture,0.5807,1.0184,2035
9,Africa,3,Pasture,0.9916,1.0013,2035
10,Latin America,3,Pasture,0.978,0.9996,2035
11,Southeast Asia,3,Pasture,1.0099,1.0135,2035
14,India,3,Pasture,1.0407,1.0126,2035
3,Western Europe,4,Pasture,0.4037,1.3071,2035
5,Australia_NZ,4,Pasture,1.0887,1.0058,2035
7,China,4,Pasture,1.0437,0.9976,2035
9,Africa,4,Pasture,0.9895,1.0012,2035
10,Latin America,4,Pasture,0.9655,1.0001,2035
11,Southeast Asia,4,Pasture,1.0452,1.0058,2035
14,India,4,Pasture,1.054,1.0037,2035
5,Australia_NZ,5,Pasture,1.0075,1.0045,2035
7,China,5,Pasture,1.0372,0.9835,2035
9,Africa,5,Pasture,0.9597,1.0031,2035
10,Latin America,5,Pasture,0.9961,1.0049,2035
11,Southeast Asia,5,Pasture,1.0825,1.0091,2035
14,India,5,Pasture,1.066,0.9934,2035
5,Australia_NZ,6,Pasture,0.9403,0.9696,2035
7,China,6,Pasture,0.9589,0.9949,2035
9,Africa,6,Pasture,0.9618,0.9783,2035
10,Latin America,6,Pasture,1.0272,0.987,2035
11,Southeast Asia,6,Pasture,1.0314,0.9875,2035
14,India,6,Pasture,1.1171,0.9819,2035
1,USA,7,Pasture,1.0097,1.0292,2035
2,Canada,7,Pasture,0.6652,1.1845,2035
3,Western Europe,7,Pasture,1.4655,1.024,2035
5,Australia_NZ,7,Pasture,1.063,1.0137,2035
6,Former Soviet Union,7,Pasture,1.011,1.0381,2035
7,China,7,Pasture,1.0433,1.0261,2035
8,Middle East,7,Pasture,0.8564,0.9744,2035
9,Africa,7,Pasture,0.967,1.0039,2035
10,Latin America,7,Pasture,1.027,1.0151,2035
11,Southeast Asia,7,Pasture,1.1038,1.0807,2035
14,India,7,Pasture,1.0819,1.0477,2035
1,USA,8,Pasture,1.0675,1.0405,2035
2,Canada,8,Pasture,0.6241,1.1079,2035
3,Western Europe,8,Pasture,1.1678,1.0354,2035
5,Australia_NZ,8,Pasture,1.1048,1.025,2035
6,Former Soviet Union,8,Pasture,0.9756,1.0222,2035
7,China,8,Pasture,0.9996,1.0005,2035
8,Middle East,8,Pasture,0.9556,1.0179,2035
9,Africa,8,Pasture,0.9682,1.0026,2035
10,Latin America,8,Pasture,1.0071,1.0038,2035
11,Southeast Asia,8,Pasture,1.0099,1.0287,2035
12,Eastern Europe,8,Pasture,1.4829,1.031,2035
14,India,8,Pasture,1.0209,1.0325,2035
1,USA,9,Pasture,1.1046,1.0269,2035
2,Canada,9,Pasture,0.8964,0.9725,2035
3,Western Europe,9,Pasture,1.1784,1.0225,2035
4,Japan,9,Pasture,1.02,1.0008,2035
5,Australia_NZ,9,Pasture,1.081,1.0288,2035
6,Former Soviet Union,9,Pasture,1.0593,0.9762,2035
7,China,9,Pasture,1.0341,0.9979,2035
8,Middle East,9,Pasture,0.9369,1.0649,2035
9,Africa,9,Pasture,0.9868,1.0045,2035
10,Latin America,9,Pasture,1.0231,1.0049,2035
11,Southeast Asia,9,Pasture,1.1195,1.026,2035
12,Eastern Europe,9,Pasture,1.255,1.0266,2035
14,India,9,Pasture,1.0214,1.0143,2035
1,USA,10,Pasture,1.0924,0.9994,2035
2,Canada,10,Pasture,1.036,0.9901,2035
3,Western Europe,10,Pasture,1.0365,1.0113,2035
4,Japan,10,Pasture,0.9986,1.0069,2035
5,Australia_NZ,10,Pasture,1.0717,1.013,2035
6,Former Soviet Union,10,Pasture,0.9987,0.9966,2035
7,China,10,Pasture,1.0356,0.9919,2035
8,Middle East,10,Pasture,0.9572,1.0304,2035
9,Africa,10,Pasture,0.9958,1.0018,2035
10,Latin America,10,Pasture,1.0067,1.0082,2035
11,Southeast Asia,10,Pasture,1.0556,1.0168,2035
12,Eastern Europe,10,Pasture,1.0385,1.0123,2035
13,Korea,10,Pasture,0.9457,1.0115,2035
14,India,10,Pasture,1.0823,0.9747,2035
1,USA,11,Pasture,1.0655,1.0002,2035
2,Canada,11,Pasture,1.1375,1.0284,2035
3,Western Europe,11,Pasture,1.0431,1.0241,2035
4,Japan,11,Pasture,1.0062,1.0141,2035
5,Australia_NZ,11,Pasture,1.0719,0.997,2035
6,Former Soviet Union,11,Pasture,1.2542,1.0094,2035
7,China,11,Pasture,1.0511,0.9904,2035
9,Africa,11,Pasture,0.9562,1.0224,2035
10,Latin America,11,Pasture,0.9984,1.003,2035
11,Southeast Asia,11,Pasture,1.0649,0.995,2035
12,Eastern Europe,11,Pasture,1.1726,1.0213,2035
13,Korea,11,Pasture,0.989,1.0163,2035
14,India,11,Pasture,1.075,1.0175,2035
1,USA,12,Pasture,1.0414,0.9985,2035
3,Western Europe,12,Pasture,1.1042,1.0445,2035
4,Japan,12,Pasture,0.9963,1.0131,2035
5,Australia_NZ,12,Pasture,1.0632,0.9955,2035
6,Former Soviet Union,12,Pasture,1.1944,1.0022,2035
7,China,12,Pasture,1.0139,0.9915,2035
9,Africa,12,Pasture,0.8352,1.0073,2035
10,Latin America,12,Pasture,1.0167,0.9974,2035
11,Southeast Asia,12,Pasture,1.0669,0.9856,2035
12,Eastern Europe,12,Pasture,1.1035,1.0113,2035
14,India,12,Pasture,1.071,0.9934,2035
1,USA,13,Pasture,1.0017,1.0318,2035
2,Canada,13,Pasture,1.0549,0.9806,2035
3,Western Europe,13,Pasture,0.9861,0.9256,2035
6,Former Soviet Union,13,Pasture,1.0134,1.0187,2035
7,China,13,Pasture,1.08,1.0108,2035
10,Latin America,13,Pasture,1.0622,1.0015,2035
11,Southeast Asia,13,Pasture,1.1207,1.0401,2035
14,India,13,Pasture,1.0383,1.0722,2035
1,USA,14,Pasture,1.1259,1.0171,2035
2,Canada,14,Pasture,1.0313,1.0003,2035
3,Western Europe,14,Pasture,1.0862,1.0075,2035
6,Former Soviet Union,14,Pasture,1.0293,1.0012,2035
7,China,14,Pasture,1.0579,1.0061,2035
10,Latin America,14,Pasture,1.0313,0.9965,2035
11,Southeast Asia,14,Pasture,1.1102,1.006,2035
14,India,14,Pasture,1.0419,1.0569,2035
1,USA,15,Pasture,1.0347,1.0034,2035
2,Canada,15,Pasture,0.9876,0.9792,2035
3,Western Europe,15,Pasture,0.9534,0.9671,2035
4,Japan,15,Pasture,1.0176,1.0035,2035
5,Australia_NZ,15,Pasture,1.0222,1.003,2035
6,Former Soviet Union,15,Pasture,1.0205,0.9913,2035
7,China,15,Pasture,1.0538,0.9979,2035
10,Latin America,15,Pasture,1.0091,0.9907,2035
11,Southeast Asia,15,Pasture,1.0984,0.9947,2035
12,Eastern Europe,15,Pasture,0.9486,1.019,2035
14,India,15,Pasture,1.0036,1.041,2035
1,USA,16,Pasture,1.4256,1.0317,2035
2,Canada,16,Pasture,1.2572,1.0131,2035
3,Western Europe,16,Pasture,0.9964,1.011,2035
5,Australia_NZ,16,Pasture,1.0259,1.0032,2035
6,Former Soviet Union,16,Pasture,1.2156,0.9962,2035
7,China,16,Pasture,1.0661,0.9897,2035
10,Latin America,16,Pasture,1.0074,0.9724,2035
11,Southeast Asia,16,Pasture,1.0615,0.988,2035
12,Eastern Europe,16,Pasture,1.0122,1.0203,2035
14,India,16,Pasture,1.0966,1.0102,2035
5,Australia_NZ,17,Pasture,1.1018,0.9917,2035
7,China,17,Pasture,1.0611,0.9869,2035
10,Latin America,17,Pasture,1.1221,1.0076,2035
10,Latin America,18,Pasture,1.0612,1.0039,2035
5,Australia_NZ,1,Rice,1.2111,0.9942,2035
8,Middle East,1,Rice,0.91,0.9348,2035
9,Africa,1,Rice,1.244,0.946,2035
10,Latin America,1,Rice,1.0112,0.9815,2035
11,Southeast Asia,1,Rice,0.8962,0.9974,2035
14,India,1,Rice,0.9996,1.0349,2035
5,Australia_NZ,2,Rice,1.026,0.978,2035
8,Middle East,2,Rice,0.8562,1.0547,2035
9,Africa,2,Rice,1.2049,1.0167,2035
10,Latin America,2,Rice,1.0028,0.9843,2035
14,India,2,Rice,1.1234,1.0351,2035
5,Australia_NZ,3,Rice,1.2737,0.994,2035
8,Middle East,3,Rice,0.9918,1.0095,2035
9,Africa,3,Rice,1.0965,1.0065,2035
10,Latin America,3,Rice,1.0208,0.9872,2035
11,Southeast Asia,3,Rice,1.0078,1.0166,2035
14,India,3,Rice,1.0984,1.0198,2035
3,Western Europe,4,Rice,1.1568,1.2917,2035
5,Australia_NZ,4,Rice,0.949,0.9957,2035
7,China,4,Rice,1.1245,1.0134,2035
9,Africa,4,Rice,1.0371,0.9944,2035
10,Latin America,4,Rice,1.0088,0.9929,2035
11,Southeast Asia,4,Rice,1.0878,1.0055,2035
14,India,4,Rice,1.1203,1.0156,2035
5,Australia_NZ,5,Rice,1.0253,1.0046,2035
7,China,5,Rice,1.0861,1.0123,2035
9,Africa,5,Rice,0.969,0.955,2035
10,Latin America,5,Rice,1.056,1.0052,2035
11,Southeast Asia,5,Rice,1.1085,1.0168,2035
14,India,5,Rice,1.0766,0.9948,2035
5,Australia_NZ,6,Rice,0.9653,0.9961,2035
7,China,6,Rice,1.0156,1.0018,2035
9,Africa,6,Rice,1.0302,0.9616,2035
10,Latin America,6,Rice,1.0508,0.9771,2035
11,Southeast Asia,6,Rice,1.0677,1.0029,2035
14,India,6,Rice,1.0831,0.9898,2035
1,USA,7,Rice,1.011,1.0144,2035
2,Canada,7,Rice,0.9654,0.9903,2035
3,Western Europe,7,Rice,1.1908,1.0253,2035
5,Australia_NZ,7,Rice,1.1163,0.8994,2035
6,Former Soviet Union,7,Rice,1.0538,0.9584,2035
7,China,7,Rice,1.0615,1.0247,2035
8,Middle East,7,Rice,1.0959,1.0404,2035
9,Africa,7,Rice,0.9503,0.9399,2035
10,Latin America,7,Rice,1.0209,1.0057,2035
11,Southeast Asia,7,Rice,0.9664,1.0059,2035
14,India,7,Rice,0.9133,1.0257,2035
1,USA,8,Rice,1.0924,1.0252,2035
2,Canada,8,Rice,1.0815,0.9781,2035
3,Western Europe,8,Rice,1.1196,1.0256,2035
5,Australia_NZ,8,Rice,1.0492,0.9454,2035
6,Former Soviet Union,8,Rice,1.0969,1.0139,2035
7,China,8,Rice,1.0639,1.0167,2035
8,Middle East,8,Rice,1.0422,1.0021,2035
9,Africa,8,Rice,0.8859,0.9886,2035
10,Latin America,8,Rice,1.0041,1.0076,2035
11,Southeast Asia,8,Rice,1.167,1.0404,2035
12,Eastern Europe,8,Rice,1.194,1.039,2035
14,India,8,Rice,1.0765,1.0313,2035
1,USA,9,Rice,1.0941,1.0233,2035
2,Canada,9,Rice,1.0236,0.9906,2035
3,Western Europe,9,Rice,1.0792,1.0276,2035
4,Japan,9,Rice,1.0133,1.004,2035
5,Australia_NZ,9,Rice,1.001,0.9789,2035
6,Former Soviet Union,9,Rice,1.0821,0.9764,2035
7,China,9,Rice,1.1047,1.0087,2035
8,Middle East,9,Rice,1.0058,1.0347,2035
9,Africa,9,Rice,1.0031,1.0122,2035
10,Latin America,9,Rice,1.0047,0.9828,2035
11,Southeast Asia,9,Rice,1.1688,1.0194,2035
12,Eastern Europe,9,Rice,1.0836,1.0273,2035
14,India,9,Rice,1.0467,1.0233,2035
1,USA,10,Rice,1.0739,1.0185,2035
2,Canada,10,Rice,1.0721,1.0095,2035
3,Western Europe,10,Rice,1.0153,1.0255,2035
4,Japan,10,Rice,0.9973,1.0098,2035
5,Australia_NZ,10,Rice,0.9975,0.9888,2035
6,Former Soviet Union,10,Rice,0.964,1.0129,2035
7,China,10,Rice,1.0733,1.0033,2035
8,Middle East,10,Rice,1.0245,1.0265,2035
9,Africa,10,Rice,1.0292,1.002,2035
10,Latin America,10,Rice,1.0048,1.0044,2035
11,Southeast Asia,10,Rice,1.0908,1.0265,2035
12,Eastern Europe,10,Rice,0.9929,1.0236,2035
13,Korea,10,Rice,0.9448,1.012,2035
14,India,10,Rice,1.1207,0.9917,2035
1,USA,11,Rice,1.0618,1.0131,2035
2,Canada,11,Rice,1.4133,1.0365,2035
3,Western Europe,11,Rice,1.0254,1.0236,2035
4,Japan,11,Rice,1.0003,1.013,2035
5,Australia_NZ,11,Rice,1.0279,0.9957,2035
6,Former Soviet Union,11,Rice,1.2455,1.0299,2035
7,China,11,Rice,1.0745,1.0058,2035
9,Africa,11,Rice,0.875,0.9545,2035
10,Latin America,11,Rice,1.0056,1.0027,2035
11,Southeast Asia,11,Rice,1.0913,1.0364,2035
12,Eastern Europe,11,Rice,1.0814,1.0218,2035
13,Korea,11,Rice,0.9682,1.0151,2035
14,India,11,Rice,1.067,0.9749,2035
1,USA,12,Rice,1.0343,0.999,2035
3,Western Europe,12,Rice,1.0715,1.0193,2035
4,Japan,12,Rice,0.9918,1.01,2035
5,Australia_NZ,12,Rice,1.0855,0.9986,2035
6,Former Soviet Union,12,Rice,1.1741,0.9931,2035
7,China,12,Rice,1.0637,1.0015,2035
9,Africa,12,Rice,0.8889,0.9578,2035
10,Latin America,12,Rice,1.0352,0.9957,2035
11,Southeast Asia,12,Rice,1.056,1.0204,2035
12,Eastern Europe,12,Rice,1.1127,1.021,2035
14,India,12,Rice,1.0688,1.0192,2035
1,USA,13,Rice,0.9826,0.975,2035
2,Canada,13,Rice,0.9734,0.9889,2035
3,Western Europe,13,Rice,1.1534,1.0384,2035
6,Former Soviet Union,13,Rice,1.0668,1.0069,2035
7,China,13,Rice,1.1148,1.0696,2035
10,Latin America,13,Rice,1.0126,0.95,2035
11,Southeast Asia,13,Rice,1.1258,0.9958,2035
14,India,13,Rice,1.1023,0.8511,2035
1,USA,14,Rice,1.0564,1.0167,2035
2,Canada,14,Rice,1.0387,0.9654,2035
3,Western Europe,14,Rice,1.0142,1.0367,2035
6,Former Soviet Union,14,Rice,1.3224,1.0104,2035
7,China,14,Rice,1.2756,1.0386,2035
10,Latin America,14,Rice,0.9869,0.9645,2035
11,Southeast Asia,14,Rice,1.1397,0.968,2035
14,India,14,Rice,2.4635,0.8811,2035
1,USA,15,Rice,1.0461,1.0417,2035
2,Canada,15,Rice,1.0712,0.9788,2035
3,Western Europe,15,Rice,0.9978,1.0272,2035
4,Japan,15,Rice,1.0239,1.0074,2035
5,Australia_NZ,15,Rice,1.021,0.995,2035
6,Former Soviet Union,15,Rice,1.4604,1.0243,2035
7,China,15,Rice,1.2907,1.0186,2035
10,Latin America,15,Rice,0.9932,0.9737,2035
11,Southeast Asia,15,Rice,1.1281,0.9987,2035
12,Eastern Europe,15,Rice,0.957,1.0313,2035
14,India,15,Rice,1.2039,0.9863,2035
1,USA,16,Rice,0.4077,1.042,2035
2,Canada,16,Rice,1.101,1.0055,2035
3,Western Europe,16,Rice,1.0121,1.0278,2035
5,Australia_NZ,16,Rice,1.033,1.0019,2035
6,Former Soviet Union,16,Rice,1.0688,1.0234,2035
7,China,16,Rice,1.0908,1.0052,2035
10,Latin America,16,Rice,0.9822,0.9558,2035
11,Southeast Asia,16,Rice,0.9674,0.9916,2035
12,Eastern Europe,16,Rice,0.9819,1.0268,2035
14,India,16,Rice,1.0882,0.9055,2035
5,Australia_NZ,17,Rice,1.1676,1.0042,2035
7,China,17,Rice,1.0779,0.9868,2035
10,Latin America,17,Rice,1.1527,1.3054,2035
10,Latin America,18,Rice,10.9521,1.0672,2035
5,Australia_NZ,1,RockIceDesert,1,0.9621,2035
8,Middle East,1,RockIceDesert,1,1.0914,2035
9,Africa,1,RockIceDesert,1,1.0269,2035
10,Latin America,1,RockIceDesert,1,1.0049,2035
11,Southeast Asia,1,RockIceDesert,1,1.0252,2035
14,India,1,RockIceDesert,1,1.0479,2035
5,Australia_NZ,2,RockIceDesert,1,0.9964,2035
8,Middle East,2,RockIceDesert,1,1.0024,2035
9,Africa,2,RockIceDesert,1,1.0137,2035
10,Latin America,2,RockIceDesert,1,0.9994,2035
14,India,2,RockIceDesert,1,1.0293,2035
5,Australia_NZ,3,RockIceDesert,1,0.9927,2035
8,Middle East,3,RockIceDesert,1,1.0191,2035
9,Africa,3,RockIceDesert,1,1.0027,2035
10,Latin America,3,RockIceDesert,1,1.0058,2035
11,Southeast Asia,3,RockIceDesert,1,1.0005,2035
14,India,3,RockIceDesert,1,1.0114,2035
3,Western Europe,4,RockIceDesert,1,1.3071,2035
5,Australia_NZ,4,RockIceDesert,1,1.0041,2035
7,China,4,RockIceDesert,1,1.0013,2035
9,Africa,4,RockIceDesert,1,1.0032,2035
10,Latin America,4,RockIceDesert,1,1.0038,2035
11,Southeast Asia,4,RockIceDesert,1,1.0027,2035
14,India,4,RockIceDesert,1,1.0004,2035
5,Australia_NZ,5,RockIceDesert,1,1.0042,2035
7,China,5,RockIceDesert,1,0.9854,2035
9,Africa,5,RockIceDesert,1,1.0054,2035
10,Latin America,5,RockIceDesert,1,1.0073,2035
11,Southeast Asia,5,RockIceDesert,1,1.0276,2035
14,India,5,RockIceDesert,1,1.006,2035
5,Australia_NZ,6,RockIceDesert,1,0.9981,2035
7,China,6,RockIceDesert,1,0.9888,2035
9,Africa,6,RockIceDesert,1,0.9714,2035
10,Latin America,6,RockIceDesert,1,1.0029,2035
11,Southeast Asia,6,RockIceDesert,1,1.0106,2035
14,India,6,RockIceDesert,1,0.9771,2035
1,USA,7,RockIceDesert,1,1.0251,2035
2,Canada,7,RockIceDesert,1,1.0221,2035
3,Western Europe,7,RockIceDesert,1,1.0235,2035
5,Australia_NZ,7,RockIceDesert,1,0.9833,2035
6,Former Soviet Union,7,RockIceDesert,1,1.0396,2035
7,China,7,RockIceDesert,1,1.0351,2035
8,Middle East,7,RockIceDesert,1,1.0773,2035
9,Africa,7,RockIceDesert,1,1.0127,2035
10,Latin America,7,RockIceDesert,1,1.0155,2035
11,Southeast Asia,7,RockIceDesert,1,1.0567,2035
14,India,7,RockIceDesert,1,1.0395,2035
1,USA,8,RockIceDesert,1,1.0242,2035
2,Canada,8,RockIceDesert,1,1.0066,2035
3,Western Europe,8,RockIceDesert,1,1.0271,2035
5,Australia_NZ,8,RockIceDesert,1,0.985,2035
6,Former Soviet Union,8,RockIceDesert,1,1.0198,2035
7,China,8,RockIceDesert,1,1.0164,2035
8,Middle East,8,RockIceDesert,1,1.0419,2035
9,Africa,8,RockIceDesert,1,1.0072,2035
10,Latin America,8,RockIceDesert,1,1.0031,2035
11,Southeast Asia,8,RockIceDesert,1,1.0387,2035
12,Eastern Europe,8,RockIceDesert,1,1.0326,2035
14,India,8,RockIceDesert,1,1.0367,2035
1,USA,9,RockIceDesert,1,1.0159,2035
2,Canada,9,RockIceDesert,1,1.0039,2035
3,Western Europe,9,RockIceDesert,1,1.0228,2035
4,Japan,9,RockIceDesert,1,1.0005,2035
5,Australia_NZ,9,RockIceDesert,1,0.9935,2035
6,Former Soviet Union,9,RockIceDesert,1,1.0056,2035
7,China,9,RockIceDesert,1,1.005,2035
8,Middle East,9,RockIceDesert,1,1.045,2035
9,Africa,9,RockIceDesert,1,1.0158,2035
10,Latin America,9,RockIceDesert,1,1.002,2035
11,Southeast Asia,9,RockIceDesert,1,1.0055,2035
12,Eastern Europe,9,RockIceDesert,1,1.0259,2035
14,India,9,RockIceDesert,1,1.0155,2035
1,USA,10,RockIceDesert,1,1.0048,2035
2,Canada,10,RockIceDesert,1,0.9998,2035
3,Western Europe,10,RockIceDesert,1,1.0177,2035
4,Japan,10,RockIceDesert,1,1.0031,2035
5,Australia_NZ,10,RockIceDesert,1,0.9984,2035
6,Former Soviet Union,10,RockIceDesert,1,1.0063,2035
7,China,10,RockIceDesert,1,1.0043,2035
8,Middle East,10,RockIceDesert,1,1.0236,2035
9,Africa,10,RockIceDesert,1,1.0107,2035
10,Latin America,10,RockIceDesert,1,1.0093,2035
11,Southeast Asia,10,RockIceDesert,1,1.011,2035
12,Eastern Europe,10,RockIceDesert,1,1.0289,2035
13,Korea,10,RockIceDesert,1,1.0072,2035
14,India,10,RockIceDesert,1,0.9995,2035
1,USA,11,RockIceDesert,1,1.01,2035
2,Canada,11,RockIceDesert,1,1.0229,2035
3,Western Europe,11,RockIceDesert,1,1.0181,2035
5,Australia_NZ,11,RockIceDesert,1,0.989,2035
6,Former Soviet Union,11,RockIceDesert,1,1.0086,2035
7,China,11,RockIceDesert,1,0.9901,2035
9,Africa,11,RockIceDesert,1,0.994,2035
10,Latin America,11,RockIceDesert,1,1.0028,2035
11,Southeast Asia,11,RockIceDesert,1,1.0009,2035
12,Eastern Europe,11,RockIceDesert,1,1.0186,2035
13,Korea,11,RockIceDesert,1,1.0113,2035
14,India,11,RockIceDesert,1,0.997,2035
1,USA,12,RockIceDesert,1,0.992,2035
3,Western Europe,12,RockIceDesert,1,1.0122,2035
5,Australia_NZ,12,RockIceDesert,1,0.9967,2035
6,Former Soviet Union,12,RockIceDesert,1,0.999,2035
7,China,12,RockIceDesert,1,0.974,2035
9,Africa,12,RockIceDesert,1,0.9873,2035
10,Latin America,12,RockIceDesert,1,1.0022,2035
11,Southeast Asia,12,RockIceDesert,1,0.9946,2035
12,Eastern Europe,12,RockIceDesert,1,1.0087,2035
14,India,12,RockIceDesert,1,0.9991,2035
1,USA,13,RockIceDesert,1,1.0214,2035
2,Canada,13,RockIceDesert,1,1.0034,2035
3,Western Europe,13,RockIceDesert,1,1.0204,2035
6,Former Soviet Union,13,RockIceDesert,1,1.0094,2035
7,China,13,RockIceDesert,1,1.0128,2035
10,Latin America,13,RockIceDesert,1,1.0056,2035
11,Southeast Asia,13,RockIceDesert,1,1.0281,2035
14,India,13,RockIceDesert,1,0.9973,2035
1,USA,14,RockIceDesert,1,1.0162,2035
2,Canada,14,RockIceDesert,1,0.9983,2035
3,Western Europe,14,RockIceDesert,1,1.0303,2035
6,Former Soviet Union,14,RockIceDesert,1,1.0044,2035
7,China,14,RockIceDesert,1,1.0106,2035
10,Latin America,14,RockIceDesert,1,1.0019,2035
11,Southeast Asia,14,RockIceDesert,1,1.0196,2035
14,India,14,RockIceDesert,1,1.0224,2035
1,USA,15,RockIceDesert,1,1.004,2035
2,Canada,15,RockIceDesert,1,0.9972,2035
3,Western Europe,15,RockIceDesert,1,1.0284,2035
4,Japan,15,RockIceDesert,1,1.0031,2035
